artist,neighbor,score
Charlie Mole,Валерия Лесовская,0.05308702134395077
Charlie Mole,Каста,0.052381706312286266
Charlie Mole,американские сайты с порнофильмами,0.05201349595277804
Charlie Mole,Левон,0.05154712655330994
Check,Триада,0.11252953598059305
Check,Птаха,0.11023131380439811
Check,Krec,0.11023105882943231
Check,Лигалайз,0.10985785941006175
Check,Смоки Мо,0.10810223874412371
Check,Баста,0.10452600445893176
Check,Miyagi,0.10318716819636584
Check,Feduk,0.10237592007759358
Check,L'One,0.10080487756913342
Check,Триагрутрика,0.10022846740639123
Chernikovskaya Hata,черниковская хата,0.9999999999999998
Chernikovskaya Hata,MEOW!,0.9768532950085982
Chernikovskaya Hata,Грибы,0.07362656323403877
Chernikovskaya Hata,Basta,0.06940563652368624
Chernikovskaya Hata,Агата Кристи - Чудеса (1998),0.06285872326188272
Chernikovskaya Hata,Гриби,0.05888697798026852
Chernikovskaya Hata,Агата Кристи,0.05824642800380205
Chernikovskaya Hata,polusplus.com,0.055235907523923856
Chernikovskaya Hata,Ми типа гриби,0.05157487593756951
Chernikovskaya Hata,Джиз,0.05020703871943432
ChipaChip x Женя Дэп,Ассаи,0.12843511278579367
ChipaChip x Женя Дэп,Баста,0.12307848099806258
ChipaChip x Женя Дэп,Корж,0.12040216822348412
ChipaChip x Женя Дэп,Truwer,0.11932869685435517
ChipaChip x Женя Дэп,Птаха,0.11442857992520691
ChipaChip x Женя Дэп,Скриптонит,0.11029954671525635
ChipaChip x Женя Дэп,Markul,0.10932503313682436
ChipaChip x Женя Дэп,Rido,0.10845981974386633
ChipaChip x Женя Дэп,Гуф,0.10711833656124876
ChipaChip x Женя Дэп,Каста,0.10695301188640231
Chpoks,Вульгарный Тонн,0.11721650351155696
Chpoks,Птаха,0.09780619800760312
Chpoks,Гуф,0.09161264375956882
Chpoks,Johnyboy,0.08997551896724149
Chpoks,Тимати,0.08896366543984587
Chpoks,VCrash,0.08794884397672403
Chpoks,Ассаи,0.08759354017600987
Chpoks,ОУ74,0.08533242166263993
Chpoks,MC Молодой & DZA & CanabiZ,0.08510480383215042
Chpoks,Скриптонит,0.08473258587218808
Cтрана OZ,ОУ74,0.1624068168962257
Cтрана OZ,Krec,0.15297265246055836
Cтрана OZ,Chemodan,0.15027713623881755
Cтрана OZ,Триада,0.1498179909922545
Cтрана OZ,ТГК,0.14701913246307588
Cтрана OZ,Гуф,0.14359608256404174
Cтрана OZ,Каста,0.14213199433681084
Cтрана OZ,Смоки Мо,0.13930181469081337
Cтрана OZ,Вульгарный Тонн,0.13901285652445844
Cтрана OZ,Ассаи,0.13827887409351022
D-Bosh,Курские соловьи,0.21570367241715938
D-Bosh,ВИА Пламя,0.17303105045097622
D-Bosh,Оксана Почепа,0.16556258668321638
D-Bosh,"Марьяж ""Декорации""",0.1541675326512421
D-Bosh,Бабич Анжела,0.1473411394490664
D-Bosh,nightcore (Musical.ly),0.14472775323327902
D-Bosh,Tony Gun,0.13392343896856823
D-Bosh,Типа РВ!,0.1251930558228207
D-Bosh,Оксана Дроздова,0.11877074553023144
D-Bosh,Оксана Дроздова.,0.10120393820649332
D1sH,Любэ,0.12236496867847799
D1sH,Виктор Малолетний,0.12223314705050439
D1sH,Каста,0.11986351036777945
D1sH,Триада,0.11088091000311608
D1sH,Баста,0.11068346129695478
D1sH,Король и Шут,0.09848382616552336
D1sH,Батарея,0.09822793363843187
D1sH,L'One,0.09819590450572048
D1sH,Гуф,0.09628921788651777
D1sH,Корж,0.096218684548434
DJ Little Red Riding Hood,Детские песни,0.875069864803011
DJ Little Red Riding Hood,Красная Шапочка,0.8749881298843853
DJ Little Red Riding Hood,Песня Красной Шапочки (рок-версия),0.8749881298843853
DJ Little Red Riding Hood,Красная шапочка,0.857770970890724
DJ Little Red Riding Hood,:)),0.8527183490318222
DJ Little Red Riding Hood,˜”*°•.☆ааааааааа!!!,0.850663121990611
DJ Little Red Riding Hood,к/ф Красная Шапочка,0.8455775596826699
DJ Little Red Riding Hood,про Красную Шапочку,0.8371657853379703
DJ Little Red Riding Hood,Красная шапка,0.8371657853379703
DJ Little Red Riding Hood,из к/ф,0.8371657853379703
DJ Хобот,Каста - Влади - Что Нам Делать в Греции?,0.09319905102346272
DJ Хобот,Каста,0.08969584144158038
DJ Хобот,Гекто,0.07675995030782365
DJ Хобот,EK-Playaz,0.07576698752667708
DJ Хобот,Chemodan,0.07573609359137444
DJ Хобот,ОУ74,0.07407848313355676
DJ Хобот,Восточный округ,0.0738792779969252
DJ Хобот,Ивангай,0.07344486610136355
DJ Хобот,ТГК,0.07326803349063762
DJ Хобот,Boulevard Depo,0.07243016005998083
Daily,ЗАПАС,0.27858587367355186
Daily,Lasha MC,0.2592373875866647
Daily,Elect,0.24284592103577013
Daily,KOt StYlE,0.24284592103577013
Daily,Гуф,0.14230078335639748
Daily,Greenaleх - Пати для Богатеньких\Нет Денег,0.13892061041950524
Daily,Jerry aka Нелегальный,0.10823860843044264
Daily,Vomut & Wolfigo,0.10540550688324048
Daily,Neiz,0.08716239393925997
Daily,Stas Neiz,0.08582320698959668
Dareen,Krec,0.0956808188930879
Dareen,Ассаи,0.08511316171879685
Dareen,♡ Акула ♡,0.08375813619187256
Dareen,Dino MC47,0.07789681254179032
Dareen,Король и Шут,0.07586008298074054
Dareen,Триада,0.07438862297405269
Dareen,KRiceT,0.06659634416213531
Dareen,Птаха,0.06640916773711114
Dareen,Джиз,0.06507135100854251
Dareen,витос,0.06477597579423369
Dav / 4SGM,4SGM,0.9933278439346533
Dav / 4SGM,Ассаи,0.10658182849913025
Dav / 4SGM,Птаха,0.09355872394749613
Dav / 4SGM,Баста,0.09319125524448031
Dav / 4SGM,Рем Дигга,0.09216944986686426
Dav / 4SGM,Триада,0.09171587057990913
Dav / 4SGM,Джиз,0.09065845117907975
Dav / 4SGM,Каста,0.08802296344169244
Dav / 4SGM,Тимати,0.08731838602435717
Dav / 4SGM,Смоки Мо,0.08615416576535988
Dead Hearted,ВИТОС,0.11975830879736193
Dead Hearted,группа Весна,0.0876527004255018
Dead Hearted,Дино (Триада),0.08230445770221094
Dead Hearted,не услышанный лирик,0.07418431688801692
Dead Hearted,Markul,0.06923411143071943
Dead Hearted,Бьянка,0.06678065518199791
Dead Hearted,Guf,0.06644720082081335
Dead Hearted,Louis Armstrong,0.0627891455329246
Dead Hearted,Вульгарный Тонн,0.06267057779395542
Dead Hearted,Big Russian Boss,0.062362650022764504
Diamond Miners Gang,Lil Morty,0.12402683337719668
Diamond Miners Gang,T-Fest,0.12332120168631151
Diamond Miners Gang,Big Baby Tape,0.11681084663715478
Diamond Miners Gang,DOPECLVB,0.09336879820336821
Diamond Miners Gang,Ми типа гриби,0.09060874508447371
Diamond Miners Gang,Yanix,0.08911019327621053
Diamond Miners Gang,Big Russian Boss,0.0856666196901705
Diamond Miners Gang,Гриби,0.08459749786504829
Diamond Miners Gang,"Марьяж ""Декорации""",0.08211173640560682
Diamond Miners Gang,Boulevard Depo,0.08132847669923224
Dino MC 47,Dino MC47,0.4344012487744999
Dino MC 47,Каста,0.1115245041920068
Dino MC 47,Триада,0.10805537731451179
Dino MC 47,Вульгарный Тонн,0.10604048410285982
Dino MC 47,Krec,0.10212717608262732
Dino MC 47,Баста,0.09882888775574335
Dino MC 47,Смоки Мо,0.09549989744696114
Dino MC 47,Птаха,0.09419447736062349
Dino MC 47,Ассаи,0.09044418502115606
Dino MC 47,Рем Дигга,0.08955095662972755
Dj Nik One,Словетский,0.37643318586379915
Dj Nik One,Баста,0.05670261988297604
Dj Nik One,Вульгарный Тонн,0.054460322926188034
Dj Nik One,Смоки Мо,0.05284695255238767
Dj Nik One,Truwer,0.05281207025105302
Dj Nik One,Каста,0.051591042771639034
Dj Nik One,Krec,0.0506738324803132
Dj Nik One,Рем Дигга,0.05066254400652668
Dj Nik One,Гуф,0.04924533760634732
Dj Nik One,Грозный,0.047844499380610084
Domino,Вульгарный Тонн,0.10367186535649751
Domino,Домино,0.10367008968998437
Domino,dom!No,0.10276631776726096
Domino,Птаха,0.10199706462515806
Domino,Centr,0.10123507938874647
Domino,не ну это пиздец песня,0.09909256690339527
Domino,Триагрутрика,0.09564861946047774
Domino,Krec,0.09384794405622997
Domino,dom1No,0.09360511454558426
Domino,Oxxxymiron,0.09230743725660151
Domino-Прыгай в такт,1 klass,0.4133495726813311
Domino-Прыгай в такт,Rate1.2,0.12788741529076372
Domino-Прыгай в такт,Вульгарный Тонн,0.12390232369711299
Domino-Прыгай в такт,Лигалайз,0.11738311878089573
Domino-Прыгай в такт,Рем Дигга,0.11353613002739137
Domino-Прыгай в такт,Тимати,0.11296551052565362
Domino-Прыгай в такт,Смоки Мо,0.11047851728314861
Domino-Прыгай в такт,Птаха,0.11041484307997693
Domino-Прыгай в такт,Триада,0.11032350823218251
Domino-Прыгай в такт,Chemodan,0.1087891267042132
Don't Smoke,Krec,0.13227088158761777
Don't Smoke,Ассаи,0.11718462655859568
Don't Smoke,Эльбрус Джанмирзоев,0.11608065702399631
Don't Smoke,Джиз,0.11180510248997447
Don't Smoke,Смоки Мо,0.10817805823884631
Don't Smoke,Лигалайз,0.10451040185644227
Don't Smoke,Chemodan,0.10442855049377966
Don't Smoke,Нигатив,0.10368705014689515
Don't Smoke,Feduk,0.10250516473273408
Don't Smoke,Буерак,0.10169436787183161
Donnie Brasco,100 music,0.9741298336816844
Donnie Brasco,Скриптонит,0.22462932940102384
Donnie Brasco,Mary Gu,0.12108642149778451
Donnie Brasco,Loc-Dog,0.10992545290786337
Donnie Brasco,Big Russian Boss,0.10641501780303354
Donnie Brasco,Boulevard Depo,0.09667134290109516
Donnie Brasco,Yanix,0.09531239453058386
Donnie Brasco,Big Baby Tape,0.09346929762512002
Donnie Brasco,Miyagi,0.09026082644488471
Donnie Brasco,gone.Fludd,0.09016717621496137
EK Playaz и Клоунеско,EK Playaz п.у. Клоунеско,0.8284731577533292
EK Playaz и Клоунеско,Клоунеско & EK Playaz,0.8212502111942658
EK Playaz и Клоунеско,Триагрутрика,0.07248902266534012
EK Playaz и Клоунеско,Лигалайз,0.0655743180514321
EK Playaz и Клоунеско,ТГК,0.06418015715581958
EK Playaz и Клоунеско,Boulevard Depo,0.062312895601554896
EK Playaz и Клоунеско,ОУ74,0.06196650850563762
EK Playaz и Клоунеско,Centr,0.06089899308561533
EK Playaz и Клоунеско,Гуф,0.06019022344270492
EK Playaz и Клоунеско,Птаха,0.05699296021035788
EK Playaz п.у. Клоунеско,Клоунеско & EK Playaz,0.9938413026403452
EK Playaz п.у. Клоунеско,EK Playaz и Клоунеско,0.8284731577533292
EK Playaz п.у. Клоунеско,ОУ74,0.06615847900137786
EK Playaz п.у. Клоунеско,Триагрутрика,0.0650820124403751
EK Playaz п.у. Клоунеско,Лигалайз,0.06455686681671634
EK Playaz п.у. Клоунеско,Ми типа гриби,0.06335397219186992
EK Playaz п.у. Клоунеско,ТГК,0.06262289270921897
EK Playaz п.у. Клоунеско,Гуф,0.060141839783271304
EK Playaz п.у. Клоунеско,Рем Дигга,0.05644313384077843
EK Playaz п.у. Клоунеско,Bad Balance,0.054593902868718965
Ek Playaz,EK-Playaz,0.38656917575407956
Ek Playaz,Птаха,0.07140176346908624
Ek Playaz,Цыганский Барон Олександр Набок,0.061429372143029244
Ek Playaz,Каста,0.055149873772787746
Ek Playaz,ЛСП,0.054442062540648525
Ek Playaz,Вульгарный Тонн,0.053677269430000764
Ek Playaz,Корж,0.05366590597827286
Ek Playaz,Рем Дигга,0.053533443379549905
Ek Playaz,Словетский,0.05340611301626545
Ek Playaz,Big Black Boots,0.05126056172419365
Elect,KOt StYlE,0.9999999999999999
Elect,Lasha MC,0.31586280586725546
Elect,Jerry aka Нелегальный,0.2676625930586687
Elect,Daily,0.24284592103577013
Elect,ЗАПАС,0.17324524059210922
Elect,RSA 2010,0.1700323855976617
Elect,Greenaleх - Пати для Богатеньких\Нет Денег,0.16550079666081435
Elect,Neiz,0.16202346224557918
Elect,Stas Neiz,0.14990792624146348
Elect,Гуф,0.11270002504613341
FCKN BEST,Домино,0.1062637918953077
FCKN BEST,Тимати,0.101486455008961
FCKN BEST,Скриптонит,0.09960017879448134
FCKN BEST,Баста,0.09932289677693083
FCKN BEST,Триагрутрика,0.0977000628898576
FCKN BEST,ТГК,0.09703992871104528
FCKN BEST,Boulevard Depo,0.09703517674830972
FCKN BEST,Смоки Мо,0.09685770104817248
FCKN BEST,Вульгарный Тонн,0.09566588809019261
FCKN BEST,Feduk,0.09493715349802266
Flowdan vs Logan Sama,Redo,0.9999999999999998
Flowdan vs Logan Sama,Гнойный (a.k.a Соня Мармеладова),0.9593821743056283
Flowdan vs Logan Sama,Соня Мармеладова (ГНОЙНЫЙ SLOVO SPB),0.9593821743056283
Flowdan vs Logan Sama,Соня Мармеладова (Гнойный),0.9593821743056283
Flowdan vs Logan Sama,Вульгарный Тонн,0.10014512409934268
Flowdan vs Logan Sama,Рем Дигга,0.09231571459665115
Flowdan vs Logan Sama,Yanix,0.08946960178919454
Flowdan vs Logan Sama,Смоки Мо,0.0888263556883196
Flowdan vs Logan Sama,Oxxxymiron,0.08601527449529835
Flowdan vs Logan Sama,Гекто,0.08599519163630849
GOA,ОУ74,0.1179389314697247
GOA,Триагутрика,0.0908335288494301
GOA,Гуф,0.08993906776267538
GOA,Johnyboy,0.08650272326253552
GOA,Триагрутрика,0.08534343007260961
GOA,ТГК,0.08503332352777733
GOA,ТРИАГРУТРИКА [Т.Г.К.липсис(2011)],0.08162541599397409
GOA,ТРИАГРУТРИКА (Т.Г.К.липсис 2011),0.08162541599397409
GOA,12 ТРИАГРУТРИКА (Т.Г.К.липсис),0.08162541599397409
GOA,The Chemodan,0.08162541599397409
George Thorogood And The Destroyers,Билли Бро,0.16374542232343062
George Thorogood And The Destroyers,MuDvAyNe,0.1633842155468854
George Thorogood And The Destroyers,Ronan Keating,0.14606601877006684
George Thorogood And The Destroyers,Regina Spektor,0.1173676930129668
George Thorogood And The Destroyers,Big Baby Tape,0.11113384789510605
George Thorogood And The Destroyers,Onyx,0.10875703811047971
George Thorogood And The Destroyers,Песочные Люди,0.10675365851813282
George Thorogood And The Destroyers,Radiohead,0.09039140634933324
George Thorogood And The Destroyers,Loqiemean,0.08897957464981648
George Thorogood And The Destroyers,Lustral,0.08788270919394282
"Ginex - DoN-A, Beny Krik, Som -Мостовой Двор",1 klass,0.14447101632370113
"Ginex - DoN-A, Beny Krik, Som -Мостовой Двор",Big Russian Boss,0.11706419867227882
"Ginex - DoN-A, Beny Krik, Som -Мостовой Двор",Johnyboy,0.11167694162594297
"Ginex - DoN-A, Beny Krik, Som -Мостовой Двор",Вульгарный Тонн,0.10308613104614914
"Ginex - DoN-A, Beny Krik, Som -Мостовой Двор",MC Молодой & DZA & CanabiZ,0.10056377203029213
"Ginex - DoN-A, Beny Krik, Som -Мостовой Двор",Птаха,0.10034447682971159
"Ginex - DoN-A, Beny Krik, Som -Мостовой Двор",Смоки Мо,0.09809327100222126
"Ginex - DoN-A, Beny Krik, Som -Мостовой Двор",Oxxxymiron,0.09751556652423769
"Ginex - DoN-A, Beny Krik, Som -Мостовой Двор",Рем Дигга,0.09561303456536516
"Ginex - DoN-A, Beny Krik, Som -Мостовой Двор",Гуф,0.09494556806456189
Google Тёлка,слушай экзорцист,0.9999999999999997
Google Тёлка,Стас Михайлов,0.10284846202899862
Google Тёлка,группа Весна,0.09626813580417223
Google Тёлка,Хор,0.08537168457010062
Google Тёлка,OST Кисло,0.08005180252388813
Google Тёлка,♡ Акула ♡,0.07891185850176458
Google Тёлка,Гречка,0.07773768051261765
Google Тёлка,Гагарина Полина,0.07552110929038088
Google Тёлка,Полина Гагарина,0.0753400612382278
Google Тёлка,Ирина Туманова,0.07530902348893556
Greenaleх - Пати для Богатеньких\Нет Денег,KOt StYlE,0.16550079666081435
Greenaleх - Пати для Богатеньких\Нет Денег,Elect,0.16550079666081435
Greenaleх - Пати для Богатеньких\Нет Денег,ЗАПАС,0.15743776974073112
Greenaleх - Пати для Богатеньких\Нет Денег,Daily,0.13892061041950524
Greenaleх - Пати для Богатеньких\Нет Денег,Lasha MC,0.07844472081761589
Greenaleх - Пати для Богатеньких\Нет Денег,Jerry aka Нелегальный,0.07676463455907179
Greenaleх - Пати для Богатеньких\Нет Денег,Boulevard Depo,0.06164545351768202
Greenaleх - Пати для Богатеньких\Нет Денег,Гуф,0.06007279764992133
Greenaleх - Пати для Богатеньких\Нет Денег,Super Rags,0.05975939625271855
Greenaleх - Пати для Богатеньких\Нет Денег,Big Russian Boss,0.058655403712169284
Grime,IC3PEAK,0.16606880891502276
Grime,Билли Бро,0.14060203617096506
Grime,Lustral,0.10748489422279651
Grime,Loqiemean,0.10114366237415437
Grime,MuDvAyNe,0.09789886489595469
Grime,L'One,0.09582423913148479
Grime,Big Baby Tape,0.08554829634035456
Grime,Джиз,0.07948321190072252
Grime,Rido,0.07946833462258601
Grime,George Thorogood And The Destroyers,0.07720621401264215
"H1GH ""Клетка""",Johnyboy,0.10135857711303572
"H1GH ""Клетка""","Хайд ""Нерв""",0.09652465895289188
"H1GH ""Клетка""",Centr,0.07827512010748944
"H1GH ""Клетка""",Гуф,0.07412753093954895
"H1GH ""Клетка""",Птаха,0.07379806547567266
"H1GH ""Клетка""",Вульгарный Тонн,0.0722946781321148
"H1GH ""Клетка""",ОУ74,0.07096052145343246
"H1GH ""Клетка""",Нигатив,0.0698747714206116
"H1GH ""Клетка""",Рем Дигга,0.06801427016403558
"H1GH ""Клетка""",Тимати,0.06632705246065099
HOMIE – Безумно можно быть первым,Ассаи,0.12909131281362946
HOMIE – Безумно можно быть первым,Krec,0.11117842149344763
HOMIE – Безумно можно быть первым,Тимати,0.1069749681061751
HOMIE – Безумно можно быть первым,Ляляля,0.10540058601967608
HOMIE – Безумно можно быть первым,Агата Кристи,0.10317348710351439
HOMIE – Безумно можно быть первым,Корж,0.10283286844250926
HOMIE – Безумно можно быть первым,Агата Кристи - Чудеса (1998),0.10125480240979769
HOMIE – Безумно можно быть первым,Эльбрус Джанмирзоев,0.09935714637543146
HOMIE – Безумно можно быть первым,Vol'naya Dusha,0.09666988525074698
HOMIE – Безумно можно быть первым,ОУ74,0.09646493727572987
HULIGAN,Markul,0.10069227213484748
HULIGAN,Johnyboy,0.09686747225982419
HULIGAN,Boulevard Depo,0.09203431220906323
HULIGAN,Триада,0.09063452207432167
HULIGAN,Chemodan,0.09010782573168873
HULIGAN,Oxxxymiron,0.08557933047169344
HULIGAN,Триагрутрика,0.08386536697548268
HULIGAN,Вульгарный Тонн,0.08214332526134088
HULIGAN,Rate1.2,0.07925946375006097
HULIGAN,ОУ74,0.07806809295680477
Habib Hakimov,Мишари Рашид Аль-Афаси,0.17956252185755328
Habib Hakimov,MC NO LIMIT,0.054332764950695445
Habib Hakimov,No Limit,0.054332764950695445
Habib Hakimov,Dareen,0.04719382633393643
Habib Hakimov,The Chemodan & Эфди Вадим,0.041689643554272515
Habib Hakimov,Дмитрий Авилов,0.040526416266115556
Habib Hakimov,Andy Panda,0.038505252349276375
Habib Hakimov,Узелок,0.03534698230856661
Habib Hakimov,1 klass,0.029927855349415316
Habib Hakimov,Триагрутрика,0.02755664000480975
Horus,Тимати,0.0953048687584232
Horus,Каста,0.09123305533819377
Horus,Krec,0.08894228697232168
Horus,ЛСП,0.0883462071384166
Horus,Нигатив,0.0864002623174063
Horus,ATL,0.08591967039937624
Horus,Триада,0.08407023691999664
Horus,Miyagi,0.08386267555771293
Horus,Смоки Мо,0.08142484364891374
Horus,Баста,0.08053279812773341
I.B.,Ассаи,0.10770812563537552
I.B.,Светлана Разина,0.10694368467354079
I.B.,Krec,0.10573242829565452
I.B.,➨ Levon,0.10081305604040115
I.B.,Левон,0.10081305604040115
I.B.,Птаха,0.09851072748004258
I.B.,Тимати,0.09406189360029005
I.B.,Смоки Мо,0.09202252673324894
I.B.,T-Fest,0.09160552168845014
I.B.,PHARAOH,0.09022382041149604
IKBN - IRAQ,DOPECLVB,0.7472997052629446
IKBN - IRAQ,i61,0.4249575995682634
IKBN - IRAQ,Boulevard Depo,0.42325037859862163
IKBN - IRAQ,Рем Дигга,0.13331321643791597
IKBN - IRAQ,Смоки Мо,0.1324288598911844
IKBN - IRAQ,Скриптонит,0.12741403679400934
IKBN - IRAQ,Ассаи,0.12416735687212702
IKBN - IRAQ,Лигалайз,0.12394693893075223
IKBN - IRAQ,Chemodan,0.12080409462799323
IKBN - IRAQ,ТГК,0.119978502518855
JILLZAY - ТВОY НОМЕР (Origin) Six O!,Truwer,0.3090314435567548
JILLZAY - ТВОY НОМЕР (Origin) Six O!,Скриптонит,0.2596365809413351
JILLZAY - ТВОY НОМЕР (Origin) Six O!,Корж,0.12024834932508867
JILLZAY - ТВОY НОМЕР (Origin) Six O!,Вульгарный Тонн,0.11817146548468392
JILLZAY - ТВОY НОМЕР (Origin) Six O!,Смоки Мо,0.11734282974596072
JILLZAY - ТВОY НОМЕР (Origin) Six O!,Баста,0.11536714135781775
JILLZAY - ТВОY НОМЕР (Origin) Six O!,Boulevard Depo,0.11511901905820192
JILLZAY - ТВОY НОМЕР (Origin) Six O!,Баста и Смоки Мо,0.11235351252979353
JILLZAY - ТВОY НОМЕР (Origin) Six O!,Рем Дигга,0.11053398724527345
JILLZAY - ТВОY НОМЕР (Origin) Six O!,Сява,0.10945487748608626
Jamal TGK,ТГК,0.1733142791034397
Jamal TGK,Триагрутрика,0.08071240265784982
Jamal TGK,Баста,0.07758213586864042
Jamal TGK,Ассаи,0.07545481811613974
Jamal TGK,polusplus.com,0.07368436818065105
Jamal TGK,Dino MC47,0.07184658725226176
Jamal TGK,Птаха,0.07166897635216689
Jamal TGK,Гуф,0.06745067979383904
Jamal TGK,Смоки Мо,0.06719730884033248
Jamal TGK,Krec,0.0667629881462799
Jencarlos,NATALIA OREIRO,0.6856545823934441
Jencarlos,Toto Cutugno,0.19766283511926513
Jencarlos,Rido,0.09032057214121546
Jencarlos,K'Maro,0.06521345770309889
Jencarlos,♡ Акула ♡,0.05947898521156786
Jencarlos,Святитель Иоанн Златоуст,0.05922959115128665
Jencarlos,Onyx,0.05625255427660526
Jencarlos,НОМ,0.05476687944478013
Jencarlos,Миша Fint,0.05045782863750839
Jencarlos,ИСН,0.048751205944053175
Jerry aka Нелегальный,KOt StYlE,0.2676625930586687
Jerry aka Нелегальный,Elect,0.2676625930586687
Jerry aka Нелегальный,Lasha MC,0.2509642406011017
Jerry aka Нелегальный,Neiz,0.13776412748681402
Jerry aka Нелегальный,Stas Neiz,0.13235925085442035
Jerry aka Нелегальный,Гуф,0.1179314602925878
Jerry aka Нелегальный,Daily,0.10823860843044264
Jerry aka Нелегальный,Bad Balance,0.07775830965330467
Jerry aka Нелегальный,Greenaleх - Пати для Богатеньких\Нет Денег,0.07676463455907179
Jerry aka Нелегальный,RSA 2010,0.0710738842425367
K'Maro,Toto Cutugno,0.10074423991460978
K'Maro,NATALIA OREIRO,0.09959315275023149
K'Maro,Лигалайз,0.09622488465590862
K'Maro,Смоки Мо,0.09341069695825595
K'Maro,Каста,0.0804767575992246
K'Maro,Oxxxymiron,0.07511687482273176
K'Maro,Эльбрус Джанмирзоев,0.0747620841207233
K'Maro,Markul,0.07264151371646696
K'Maro,EK-Playaz,0.07196407707176083
K'Maro,Паук,0.0713063679925753
KILLJOY | RHYME TIME inc.,Slim,0.09668852847094415
KILLJOY | RHYME TIME inc.,FCKN BEST,0.0732566171195285
KILLJOY | RHYME TIME inc.,Lasha MC,0.054538758352925494
KILLJOY | RHYME TIME inc.,"Скрябін, (1995 Птахи)",0.05204510106759083
KILLJOY | RHYME TIME inc.,Нежеголь,0.048508118499605055
KILLJOY | RHYME TIME inc.,Flowdan vs Logan Sama,0.04513860938689712
KILLJOY | RHYME TIME inc.,Redo,0.04513860938689712
KILLJOY | RHYME TIME inc.,Centr,0.04476544010385309
KILLJOY | RHYME TIME inc.,Соня Мармеладова (ГНОЙНЫЙ SLOVO SPB),0.04363399685413349
KILLJOY | RHYME TIME inc.,Соня Мармеладова (Гнойный),0.04363399685413349
KOt StYlE,Elect,0.9999999999999999
KOt StYlE,Lasha MC,0.31586280586725546
KOt StYlE,Jerry aka Нелегальный,0.2676625930586687
KOt StYlE,Daily,0.24284592103577013
KOt StYlE,ЗАПАС,0.17324524059210922
KOt StYlE,RSA 2010,0.1700323855976617
KOt StYlE,Greenaleх - Пати для Богатеньких\Нет Денег,0.16550079666081435
KOt StYlE,Neiz,0.16202346224557918
KOt StYlE,Stas Neiz,0.14990792624146348
KOt StYlE,Гуф,0.11270002504613341
KRiceT,Юлия Самошкина,0.15203163631984215
KRiceT,Барды.,0.1121993741030255
KRiceT,Петя OST,0.09711805144053196
KRiceT,Хатико,0.09711805144053196
KRiceT,Типа РВ!,0.09096436866588678
KRiceT,Триада,0.08903801893472903
KRiceT,Тимати,0.08896762557369703
KRiceT,Хаски,0.0855311026421971
KRiceT,Баста,0.08386747330870764
KRiceT,Krec,0.08380366012067576
Kid,polusplus.com,0.11944140722874165
Kid,Markul,0.11714593386884199
Kid,Птаха,0.11613603055982633
Kid,Каста,0.11602974611551943
Kid,Баста,0.11509146643199707
Kid,Скриптонит,0.11109083409863853
Kid,Триада,0.10624893460087084
Kid,Лигалайз,0.10584607788899127
Kid,Вульгарный Тонн,0.10532514786599259
Kid,Тимати,0.1011872619683571
LIL PUMP,Radiohead,0.11659445655286167
LIL PUMP,Big Baby Tape,0.11449857752336436
LIL PUMP,Lil Morty,0.0944685532231882
LIL PUMP,Onyx,0.08506589366833672
LIL PUMP,Ronan Keating,0.08390839059418206
LIL PUMP,IC3PEAK,0.08249054404589172
LIL PUMP,Oxxxymiron,0.077334559023206
LIL PUMP,Miyagi,0.06961632250543663
LIL PUMP,Yanix,0.06922607763379805
LIL PUMP,Diamond Miners Gang,0.06784757697160942
"LIN,MALIK",Chemodan,0.062041141078838506
"LIN,MALIK",Грозный,0.058536485233824945
"LIN,MALIK",Domino,0.056057811284147184
"LIN,MALIK",Смоки Мо,0.05422546505408742
"LIN,MALIK",Корж,0.05211884807695368
"LIN,MALIK",Centr,0.05195299922429256
"LIN,MALIK",Yanix,0.05064235847814793
"LIN,MALIK",ТРИАГРУТРИКА (Т.Г.К.липсис),0.04932975218060452
"LIN,MALIK",JILLZAY - ТВОY НОМЕР (Origin) Six O!,0.04895133605164323
"LIN,MALIK",Тимати,0.04889179535156068
LOUIS PASTEUR,Неизвестен,0.7115520641371315
LOUIS PASTEUR,Louis Pasteur,0.6507787266197015
LOUIS PASTEUR,Вульгарный Тонн,0.1053248294080286
LOUIS PASTEUR,Chemodan,0.10311873959825267
LOUIS PASTEUR,PHARAOH,0.10074390910309805
LOUIS PASTEUR,Boulevard Depo,0.09425277830250231
LOUIS PASTEUR,Yanix,0.08970054095268946
LOUIS PASTEUR,Oxxxymiron,0.0835564624966031
LOUIS PASTEUR,Rate1.2,0.08221913790928471
LOUIS PASTEUR,Каста,0.08144579844174481
Lasha MC,Elect,0.31586280586725546
Lasha MC,KOt StYlE,0.31586280586725546
Lasha MC,Stas Neiz,0.28850494831168166
Lasha MC,Neiz,0.28172053145814835
Lasha MC,Daily,0.2592373875866647
Lasha MC,Jerry aka Нелегальный,0.2509642406011017
Lasha MC,Eminem,0.19472727791479585
Lasha MC,RSA 2010,0.17952240632974562
Lasha MC,Slim,0.1686319088799804
Lasha MC,ЗАПАС,0.16607678418724095
Lebron(п.у.А-ki),Триада,0.10688023959378895
Lebron(п.у.А-ki),Баста,0.09837700237640183
Lebron(п.у.А-ki),Каста,0.0982198557913803
Lebron(п.у.А-ki),Johnyboy,0.09781431265281448
Lebron(п.у.А-ki),Птаха,0.08894299289955858
